x	y	z	RNA Polymerase III Transcription Termination
222	312	39	2
228	312	39	1
229	312	39	1
231	312	39	1
232	312	39	1
239	312	39	3
240	312	39	3
241	312	39	1
242	312	39	1
244	312	39	1
217	313	39	3
218	313	39	1
224	313	39	1
225	313	39	1
228	313	39	2
229	313	39	1
230	313	39	1
236	313	39	1
239	313	39	1
241	313	39	1
242	313	39	1
243	313	39	1
216	314	39	1
217	314	39	2
219	314	39	3
227	314	39	3
229	314	39	3
234	314	39	1
235	314	39	2
236	314	39	1
237	314	39	1
238	314	39	3
239	314	39	1
240	314	39	1
242	314	39	2
219	315	39	2
225	315	39	2
229	315	39	1
230	315	39	1
237	315	39	2
239	315	39	1
242	315	39	1
243	315	39	1
245	315	39	1
217	316	39	2
225	316	39	2
229	316	39	2
233	316	39	3
236	316	39	1
239	316	39	2
240	316	39	1
241	316	39	5
242	316	39	4
225	317	39	1
232	317	39	1
235	317	39	1
236	317	39	2
238	317	39	2
240	317	39	1
242	317	39	2
229	318	39	2
230	318	39	1
231	318	39	2
235	318	39	2
238	318	39	1
243	318	39	2
220	319	39	1
223	319	39	3
228	319	39	3
233	319	39	1
237	319	39	1
240	319	39	2
214	320	39	1
217	320	39	3
226	320	39	1
230	320	39	1
231	320	39	2
238	320	39	3
241	320	39	1
215	321	39	2
218	321	39	2
219	321	39	1
232	321	39	1
233	321	39	3
234	321	39	3
230	322	39	1
231	322	39	1
233	322	39	2
234	322	39	2
232	323	39	2
234	323	39	1
211	324	39	1
212	324	39	2
220	324	39	2
208	327	39	2
197	328	39	2
214	274	40	2
201	278	40	2
193	280	40	1
193	281	40	2
190	283	40	3
192	283	40	1
197	283	40	2
237	283	40	2
195	284	40	1
197	284	40	2
206	285	40	5
196	286	40	1
198	286	40	1
206	286	40	1
194	287	40	1
204	287	40	1
202	288	40	3
210	288	40	3
211	288	40	1
192	289	40	1
193	289	40	2
193	290	40	2
211	290	40	1
218	290	40	1
191	291	40	1
206	291	40	1
208	291	40	1
225	291	40	1
189	292	40	1
191	292	40	1
193	292	40	1
206	292	40	1
208	292	40	1
209	292	40	6
212	292	40	2
227	292	40	1
242	292	40	2
204	293	40	1
209	293	40	3
214	293	40	1
216	293	40	2
223	293	40	2
225	293	40	1
234	293	40	2
209	294	40	1
210	294	40	1
217	294	40	1
221	294	40	1
225	294	40	1
227	294	40	1
228	294	40	2
237	294	40	2
227	295	40	2
234	295	40	1
241	295	40	2
198	296	40	1
200	296	40	2
203	296	40	1
205	296	40	1
206	296	40	1
211	296	40	1
215	296	40	3
217	296	40	2
234	296	40	3
235	296	40	2
236	296	40	1
240	296	40	1
207	297	40	1
215	297	40	1
216	297	40	1
221	297	40	2
229	297	40	1
230	297	40	1
241	297	40	1
203	298	40	3
212	298	40	3
215	298	40	1
216	298	40	1
222	298	40	1
223	298	40	1
226	298	40	1
229	298	40	2
234	298	40	2
235	298	40	2
214	299	40	1
225	299	40	3
229	299	40	1
230	299	40	2
231	299	40	3
236	299	40	2
237	299	40	1
242	299	40	4
225	300	40	1
227	300	40	4
229	300	40	1
236	300	40	2
228	301	40	1
236	301	40	1
224	302	40	1
231	302	40	1
232	302	40	2
228	303	40	2
234	303	40	1
241	303	40	1
229	304	40	1
235	304	40	1
214	305	40	5
229	305	40	1
230	305	40	1
231	305	40	1
232	305	40	2
234	305	40	1
242	305	40	2
212	306	40	1
225	306	40	1
226	306	40	3
228	306	40	1
239	306	40	2
241	306	40	1
242	306	40	1
194	307	40	2
215	307	40	1
223	307	40	1
226	307	40	1
227	307	40	1
228	307	40	1
234	307	40	2
238	307	40	1
240	307	40	2
241	307	40	1
242	307	40	1
223	308	40	2
224	308	40	1
225	308	40	1
228	308	40	2
233	308	40	2
239	308	40	1
241	308	40	1
195	309	40	3
203	309	40	1
215	309	40	2
218	309	40	2
220	309	40	3
222	309	40	1
223	309	40	1
227	309	40	1
228	309	40	1
232	309	40	1
194	310	40	1
218	310	40	2
219	310	40	1
221	310	40	1
222	310	40	1
224	310	40	1
225	310	40	1
226	310	40	3
229	310	40	1
231	310	40	2
234	310	40	2
239	310	40	1
242	310	40	1
196	311	40	3
217	311	40	2
219	311	40	1
220	311	40	1
221	311	40	1
222	311	40	1
225	311	40	1
231	311	40	2
235	311	40	1
237	311	40	1
238	311	40	1
240	311	40	4
219	312	40	1
220	312	40	1
221	312	40	1
229	312	40	1
232	312	40	1
235	312	40	1
240	312	40	2
242	312	40	1
243	312	40	3
216	313	40	1
217	313	40	2
218	313	40	2
223	313	40	1
235	313	40	2
236	313	40	1
238	313	40	1
240	313	40	1
243	313	40	1
217	314	40	2
225	314	40	2
236	314	40	1
238	314	40	3
239	314	40	1
242	314	40	1
217	315	40	1
221	315	40	3
229	315	40	2
235	315	40	3
237	315	40	2
238	315	40	1
239	315	40	1
240	315	40	2
243	315	40	1
219	316	40	2
220	316	40	1
234	316	40	1
236	316	40	1
238	316	40	1
240	316	40	2
242	316	40	1
243	316	40	1
207	317	40	2
221	317	40	2
227	317	40	1
235	317	40	1
236	317	40	1
242	317	40	2
220	318	40	1
229	318	40	3
231	318	40	2
236	318	40	2
238	318	40	1
240	318	40	1
241	318	40	3
243	318	40	2
246	318	40	2
215	319	40	2
218	319	40	1
219	319	40	1
221	319	40	3
230	319	40	1
237	319	40	2
238	319	40	2
241	319	40	2
242	319	40	2
243	319	40	2
217	320	40	1
221	320	40	1
223	320	40	2
225	320	40	1
232	320	40	1
240	320	40	1
230	321	40	1
240	321	40	5
230	322	40	1
233	322	40	2
228	323	40	1
229	324	40	2
212	325	40	1
213	329	40	1
208	330	40	1
197	282	41	2
226	292	41	2
225	293	41	5
209	294	41	1
213	294	41	2
225	294	41	1
199	296	41	2
213	297	41	1
224	297	41	2
226	298	41	1
237	299	41	1
235	300	41	1
234	301	41	3
235	301	41	1
229	302	41	1
220	304	41	1
227	304	41	1
232	304	41	1
243	304	41	1
221	305	41	1
223	305	41	1
224	305	41	2
226	305	41	1
227	305	41	1
228	305	41	2
222	306	41	2
223	306	41	4
228	306	41	1
230	306	41	2
223	307	41	1
225	307	41	3
227	307	41	1
229	307	41	3
211	308	41	3
220	308	41	1
224	308	41	1
225	308	41	2
226	308	41	1
239	308	41	3
241	308	41	3
196	309	41	1
223	309	41	2
224	309	41	1
225	309	41	1
240	309	41	2
196	310	41	2
211	310	41	2
219	310	41	2
220	310	41	2
221	310	41	2
222	310	41	5
223	310	41	2
231	310	41	1
239	310	41	2
220	311	41	1
222	311	41	1
223	311	41	4
233	311	41	2
241	311	41	2
217	312	41	1
221	312	41	1
225	312	41	1
234	312	41	2
240	312	41	1
241	312	41	4
223	313	41	1
239	313	41	1
241	313	41	2
245	313	41	2
220	314	41	1
221	314	41	1
232	314	41	3
235	314	41	2
238	314	41	1
239	314	41	3
242	314	41	1
243	314	41	1
218	315	41	1
230	315	41	2
238	315	41	1
243	315	41	1
221	316	41	2
237	316	41	1
240	316	41	1
241	316	41	1
246	316	41	1
249	316	41	2
218	317	41	4
221	317	41	2
223	317	41	2
235	317	41	1
240	317	41	1
242	317	41	2
244	317	41	2
245	317	41	3
217	318	41	2
218	318	41	1
219	318	41	1
229	318	41	2
230	318	41	1
241	318	41	2
243	318	41	2
245	318	41	1
246	318	41	3
217	319	41	1
223	319	41	3
230	319	41	1
243	319	41	2
245	319	41	3
230	320	41	3
231	320	41	1
240	320	41	4
241	320	41	1
229	321	41	2
230	321	41	2
231	321	41	1
240	321	41	1
228	322	41	2
230	322	41	2
231	322	41	3
236	323	41	1
214	326	41	1
228	299	42	2
231	300	42	1
221	301	42	2
213	302	42	1
221	302	42	3
220	303	42	1
220	304	42	1
212	305	42	1
214	305	42	1
220	305	42	1
224	305	42	1
227	305	42	1
229	305	42	2
220	306	42	1
231	306	42	1
232	306	42	1
239	306	42	1
221	307	42	4
226	307	42	3
223	308	42	3
227	308	42	6
239	308	42	1
240	308	42	3
241	308	42	1
220	309	42	1
223	309	42	1
224	309	42	1
225	309	42	2
236	309	42	1
242	309	42	2
219	310	42	1
221	310	42	3
222	310	42	1
236	310	42	2
241	310	42	2
220	311	42	1
222	311	42	1
223	311	42	2
238	311	42	1
239	311	42	3
240	311	42	3
242	311	42	2
214	312	42	2
218	312	42	1
220	312	42	1
221	312	42	1
223	312	42	1
241	312	42	2
242	312	42	2
244	312	42	3
217	313	42	1
224	313	42	2
226	313	42	1
234	313	42	2
240	313	42	1
244	313	42	1
221	314	42	1
225	314	42	3
236	314	42	1
242	314	42	1
204	315	42	2
217	315	42	1
219	315	42	3
230	315	42	1
241	315	42	1
218	316	42	1
220	316	42	1
221	316	42	1
225	316	42	1
227	316	42	1
228	316	42	2
231	316	42	2
239	316	42	1
240	316	42	2
241	316	42	3
242	316	42	1
243	316	42	1
218	317	42	1
219	317	42	2
221	317	42	1
223	317	42	2
224	317	42	2
226	317	42	1
232	317	42	2
238	317	42	2
239	317	42	1
240	317	42	3
217	318	42	1
218	318	42	3
220	318	42	3
228	318	42	1
229	318	42	1
231	318	42	1
240	318	42	1
246	318	42	2
247	318	42	2
204	319	42	1
226	319	42	2
227	319	42	2
228	319	42	3
230	319	42	2
231	319	42	1
232	319	42	1
242	319	42	2
226	320	42	1
228	320	42	1
218	321	42	1
229	321	42	1
230	321	42	2
226	322	42	1
231	322	42	3
225	303	43	1
219	304	43	1
220	304	43	1
227	304	43	3
220	305	43	2
228	305	43	1
221	307	43	1
211	308	43	1
220	308	43	3
218	310	43	3
219	310	43	1
234	310	43	1
219	311	43	4
221	311	43	1
222	311	43	2
234	311	43	2
238	311	43	1
241	311	43	2
220	312	43	1
242	312	43	2
236	313	43	1
240	313	43	2
237	314	43	1
229	315	43	2
245	315	43	3
204	316	43	3
219	316	43	2
223	316	43	2
241	316	43	1
227	317	43	1
218	318	43	1
229	318	43	3
227	319	43	3
242	319	43	1
244	319	43	1
226	322	43	2
220	305	44	2
219	306	44	3
220	306	44	2
220	309	44	1
223	309	44	1
211	310	44	3
219	310	44	3
234	310	44	2
235	311	44	3
239	311	44	1
243	312	44	3
229	313	44	1
211	314	44	1
221	314	44	3
241	314	44	2
222	315	44	1
230	315	44	1
238	315	44	2
222	316	44	1
225	317	44	2
227	317	44	1
230	317	44	2
238	317	44	1
242	317	44	1
223	318	44	1
223	319	44	2
242	319	44	1
226	320	44	1
228	320	44	1
229	321	44	1
230	321	44	1
220	312	45	1
216	316	45	1
222	317	45	1
